from,to,contract_address,value,evt_block_time,evt_tx_hash,Token Price (USD),Symbol,decimal,Token Liquidity (Top 20 LPs),Type,From Entity,From Context,To Entity,To Context
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,76292317631411785595,2023-05-01 00:43:59.000 UTC,0x8889602da06a46a6a7e74fbb26935708ee3b25bffb8984b8c76997e3f3035aad,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,890735010000,2023-05-01 00:48:11.000 UTC,0x66a9645a56d66644ff8e39229f974629f178d363b9c16c96d593c331cc1c6d5d,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,21743680000,2023-05-01 00:48:11.000 UTC,0xb5237bc5be8a3b61c3d06f36dddcc307341b8c3827edce16f9319fc0acec70cf,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Binance deposit
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,297870000000000000000,2023-05-01 00:48:23.000 UTC,0x6567796758b0f7d5d3e4077a1de92c7fe84794fcb105035b1eb46291d3002586,1846.75,WETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,107259720000,2023-05-01 00:48:23.000 UTC,0x41511e00be581cd7a292f64b1088b29529c6dc09f31ca48caa247be7583beb0a,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,998000180000,2023-05-01 00:48:47.000 UTC,0x3bc54748208b96374b5249a7561776367468d6878eeac9d38ef716845940ed7a,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,231531650000,2023-05-01 00:49:23.000 UTC,0xfb809c2dc83b6eb72fc9bb0136b151ff7f7eca352ec743b1932de92365da3b97,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,146926217858,2023-05-01 00:49:35.000 UTC,0xbea2cd389d20b25b813117944ef1277d32dde502184738cc497679f08e818827,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,77885398790799592707,2023-05-01 00:49:35.000 UTC,0xbea2cd389d20b25b813117944ef1277d32dde502184738cc497679f08e818827,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,356705284141,2023-05-01 00:49:35.000 UTC,0x91ce9aa04c3cf70942c00ab6c838c719cdaecc9ff607fb7729e1013b24046408,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,189106622430036869742,2023-05-01 00:49:35.000 UTC,0x91ce9aa04c3cf70942c00ab6c838c719cdaecc9ff607fb7729e1013b24046408,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,87126370104,2023-05-01 00:49:35.000 UTC,0xb3b5efc610f908be2b026fa508104e10184d56e7c3ee89fa0315a84c3e7dfbe3,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46209583054793432412,2023-05-01 00:49:35.000 UTC,0xb3b5efc610f908be2b026fa508104e10184d56e7c3ee89fa0315a84c3e7dfbe3,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,63815860000,2023-05-01 00:57:47.000 UTC,0x593a9596457a13f2e70580037d7be88b724537e9d8e22099c5739cc1519c5753,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0x,880910000000000000000,2023-05-01 00:57:59.000 UTC,0x4672a25ce3cc2f272f962468fad2590036c34510f4867390264434f4542556c7,1846.75,ETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,305786260000,2023-05-01 00:57:59.000 UTC,0x1b35ce9da9ae781c7698d9d9dca30492300135433f3d9d74183b4fea0ae75b53,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,573580000000000000000,2023-05-01 00:58:11.000 UTC,0x211d1274a7514252c1c0a5737ceb012121ecf9396af889307cd22a5856da47b2,1846.75,WETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,647484180000,2023-05-01 00:58:35.000 UTC,0x9f854122f0885b9d9959ffb22817f18579a39ef47a888c2c328e53ef33ad58a2,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6664393250000,2023-05-01 00:59:11.000 UTC,0xc5dcb4ff6db30822928eb11bcec6c7d964a02d0fd43b5cd474f427d9a406e914,0.999914,USDC,6.0,1140350724.3129728,Tracked Wallet Buy & Sell,Jump,None,Jump,Binance deposit
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,14674129538,2023-05-01 01:03:11.000 UTC,0xb64cd5c29e072a4747a3bf79339c84de6c1e29610887d06f0e3131d8d0fb12a1,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,50102987,2023-05-01 01:03:11.000 UTC,0xb64cd5c29e072a4747a3bf79339c84de6c1e29610887d06f0e3131d8d0fb12a1,27628.0,WBTC,8.0,688599467.2829709,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,53389967765,2023-05-01 01:03:35.000 UTC,0x688daa624f85edc19186d2a869a121963d30682a7a30820d010c615e3a66f43b,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28307625238337510241,2023-05-01 01:03:35.000 UTC,0x688daa624f85edc19186d2a869a121963d30682a7a30820d010c615e3a66f43b,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xdac17f958d2ee523a2206206994597c13d831ec7,75072037902,2023-05-01 01:03:35.000 UTC,0xd21abf2eddb19d01ff0b2d5b8f17ea51044b349634e627f9a56d5558bc5c4a86,1.001,USDT,6.0,939835820.9434662,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39827635644491607069,2023-05-01 01:03:35.000 UTC,0xd21abf2eddb19d01ff0b2d5b8f17ea51044b349634e627f9a56d5558bc5c4a86,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,80827231197,2023-05-01 01:06:59.000 UTC,0x418f66bc8c268c57f3a89bda770250c904831ad87f8fce76067d00067d795758,0.999914,USDC,6.0,1140350724.3129728,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,42856616583984890110,2023-05-01 01:06:59.000 UTC,0x418f66bc8c268c57f3a89bda770250c904831ad87f8fce76067d00067d795758,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,104838039900,2023-05-01 01:14:11.000 UTC,0xaa92262875bc902b30f047b2f2f17962b5d9c2d47fbbda019f497730587a672c,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,277968900000,2023-05-01 01:14:23.000 UTC,0xe64321b32f62240625612d438c83e695cebb47ca0e47ea8050fd98f8613dc7f5,1.001,USDT,6.0,939835820.9434662,Tracked Wallet Buy & Sell,Jump,None,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf05e2a70346560d3228c7002194bb7c5dc8fe100,0xdac17f958d2ee523a2206206994597c13d831ec7,317629190000,2023-05-01 01:14:23.000 UTC,0x9d0183bae6baa719cbd2b603ce652e00a6813ed72c068cdb38cb4d9c34878960,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Binance deposit
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,39039370000,2023-05-01 01:14:23.000 UTC,0x1c43a44b5ece59a60b8deebfea6288fd8b11ebf8b2b8e784e2355e48d53dd4e2,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,None
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,110990000000000000000,2023-05-01 01:14:35.000 UTC,0xddd379d2f155ca3627a995bb909ae17b0e27e9e2dadd0a212d230faa1453c9c5,1846.75,WETH,18.0,476286796.9523346,Tracked Wallet Buy & Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,Jump,None
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x517bb391cb3a6d879762eb655e48a478498c3698,0xdac17f958d2ee523a2206206994597c13d831ec7,83908980000,2023-05-01 01:14:47.000 UTC,0x63264d0eca93d5ac0c7f5055abece73dca7d5569f92cadaf020a86812912aa6b,1.001,USDT,6.0,939835820.9434662,Sell,Jump,None,,
0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4978760000,2023-05-01 01:18:11.000 UTC,0xd9e6ff70a55740e25e35c9d28203c6acafcd0320d35cb8c8df4cfb4fa5c0419c,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x8323d9723011db567c7aa73d52d4a5d137d4074f,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,800000000000000000000,2023-05-01 01:18:47.000 UTC,0x5e5aac26810c67a6c09d48a398660b681b56bdae19909a3fb7140f412d97c381,0.082329,WNCG,18.0,1263403.3536095622,Sell,Jump,None,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,804820179,2023-05-01 01:19:23.000 UTC,0x1446ee94b883a21413026ac4d6628c404b626c95146a3324555a307df1cccc07,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,124976738247481238808,2023-05-01 01:19:23.000 UTC,0x1446ee94b883a21413026ac4d6628c404b626c95146a3324555a307df1cccc07,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,882909665,2023-05-01 01:20:59.000 UTC,0x43a119e4f285dd52abfc6ee3e6963e9bd1223dc20717e407bfe9563e79798e91,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,137030577527043268563,2023-05-01 01:20:59.000 UTC,0x43a119e4f285dd52abfc6ee3e6963e9bd1223dc20717e407bfe9563e79798e91,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,637433014,2023-05-01 01:20:59.000 UTC,0x880e9c04c71b4d5ed935338397afe09aceed53436701463583cfc0dc7bf49ea0,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,98932199755419258959,2023-05-01 01:20:59.000 UTC,0x880e9c04c71b4d5ed935338397afe09aceed53436701463583cfc0dc7bf49ea0,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x59b72fdb45b3182c8502cc297167fe4f821f332d,0x66b870ddf78c975af5cd8edc6de25eca81791de1,0xdac17f958d2ee523a2206206994597c13d831ec7,1000281622100,2023-05-01 01:32:35.000 UTC,0x686adb3f2b2bf380db71e4071ba19e8d5d18e27e68aa410f2c357c6eafaa9d66,1.001,USDT,6.0,939835820.9434662,Buy,,,Oapital?,None
0x66b870ddf78c975af5cd8edc6de25eca81791de1,0x7e93af06330e5eb9217dc884652dff14fbec27fa,0xdac17f958d2ee523a2206206994597c13d831ec7,1000281622100,2023-05-01 01:33:35.000 UTC,0x16a4f1afc253f89ef096e76b1b9460f2cf2f40429f140295e29f61079861e34e,1.001,USDT,6.0,939835820.9434662,Sell,Oapital?,None,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,72541664,2023-05-01 01:38:35.000 UTC,0x7152957fe73c9d504815cd7cebe5df9f67c1f5d2344de11fa564c678a5ffd14d,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,21162634068,2023-05-01 01:38:35.000 UTC,0x7152957fe73c9d504815cd7cebe5df9f67c1f5d2344de11fa564c678a5ffd14d,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x60594a405d53811d3bc4766596efd80fd545a270,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24664247693033813921,2023-05-01 01:38:35.000 UTC,0x2be5e5ba35f0265e07b2d9b1406ae6a2245a03c121b32ab261e34f2b2ae735ae,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x60594a405d53811d3bc4766596efd80fd545a270,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x6b175474e89094c44da98b954eedeac495271d0f,46400406527936213922305,2023-05-01 01:38:35.000 UTC,0x2be5e5ba35f0265e07b2d9b1406ae6a2245a03c121b32ab261e34f2b2ae735ae,1.0,DAI,18.0,698573224.0174431,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x11b815efb8f581194ae79006d24e0d814b7697f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,93373414401626689264,2023-05-01 01:38:35.000 UTC,0xa4aee02babc2b1ac85124e7f36c0c664287e1203ff42aa3d74f01eb269a5fe88,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x11b815efb8f581194ae79006d24e0d814b7697f6,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xdac17f958d2ee523a2206206994597c13d831ec7,175516439943,2023-05-01 01:38:35.000 UTC,0xa4aee02babc2b1ac85124e7f36c0c664287e1203ff42aa3d74f01eb269a5fe88,1.001,USDT,6.0,939835820.9434662,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2007133519,2023-05-01 01:38:35.000 UTC,0xa575f6a425a3f3f822c9471db86c402b5725703adfc48aabf415080083d39177,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,311236923822283255181,2023-05-01 01:38:35.000 UTC,0xa575f6a425a3f3f822c9471db86c402b5725703adfc48aabf415080083d39177,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2903186108,2023-05-01 01:38:35.000 UTC,0x7558d78cd3bb9147fb3cf20873a1a6d0efeac5f719d1eb725f1e426343289c24,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,450204056570856556823,2023-05-01 01:38:35.000 UTC,0x7558d78cd3bb9147fb3cf20873a1a6d0efeac5f719d1eb725f1e426343289c24,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,456983648316698148520,2023-05-01 01:38:35.000 UTC,0x521c6dfccc880854c3433ddb8882fa355ac6775cb56920309cf075ce2b9154e9,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,859636996329,2023-05-01 01:38:35.000 UTC,0x521c6dfccc880854c3433ddb8882fa355ac6775cb56920309cf075ce2b9154e9,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0xd51a44d3fae010294c616388b506acda1bfaae46,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39917748086883185138,2023-05-01 01:38:35.000 UTC,0xa3fcce4d551b279fe68a94cf9fb082db6f9deeb3e7082a659509196aa8c3c97a,1846.75,WETH,18.0,476286796.9523346,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xd51a44d3fae010294c616388b506acda1bfaae46,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,257292000,2023-05-01 01:38:35.000 UTC,0xa3fcce4d551b279fe68a94cf9fb082db6f9deeb3e7082a659509196aa8c3c97a,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,49933893559084281372,2023-05-01 01:39:23.000 UTC,0x246014ac7bb62bbd8c20a3fc094934745dcba457d8865a215611aa123a2f5f5d,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x290a6a7460b308ee3f19023d2d00de604bcf5b42,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,94926421105532878761976,2023-05-01 01:39:23.000 UTC,0x246014ac7bb62bbd8c20a3fc094934745dcba457d8865a215611aa123a2f5f5d,0.900249,MATIC,18.0,23721137.90350989,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,43582218624161512052,2023-05-01 01:39:23.000 UTC,0x2c3c883033656f06da8538742fd77bf8585de93c7e6bd7f0f62f1983c66dd408,1846.75,WETH,18.0,476286796.9523346,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x514910771af9ca656af840dff83e8264ecf986ca,11591273513156945553595,2023-05-01 01:39:23.000 UTC,0x2c3c883033656f06da8538742fd77bf8585de93c7e6bd7f0f62f1983c66dd408,6.6,LINK,18.0,25388039.778178975,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
0x9507c04b10486547584c37bcbd931b2a4fee9a41,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,759015346,2023-05-01 01:39:23.000 UTC,0x8e12721775de833260d11e3c1b92d09476cb472168df0404eaa8dc9dc77feda2,27628.0,WBTC,8.0,688599467.2829709,Sell,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090,,
0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x9507c04b10486547584c37bcbd931b2a4fee9a41,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,219475281157,2023-05-01 01:39:23.000 UTC,0x8e12721775de833260d11e3c1b92d09476cb472168df0404eaa8dc9dc77feda2,0.999914,USDC,6.0,1140350724.3129728,Buy,,,Jump,Swap Contract created by 0x69e906c33722f61b854929cd2c6f3427dea9f090
